Cyt3	Cyt1	Cyt2	FP3	FP2	FP1	Nuc3	Nuc2	Nuc1	1wChAC3	1wChAC2	1wChAC1	2wChAC2	2wChAC1	2wChAC3	3wChAC2	3wChAC3	3wChAC1	Cluster	Protein.Group	Proteins
1.03669	0.958528	1.00565	0.231667	0.119892	0.0395252	-0.293432	-0.379017	-0.360269				-2.35924						IX - Mitochondria	Q811J3	IREB2
0.455474	0.561515	0.554467	0.825821	0.966353	1.1613	1.35698	1.19387	1.23557	-0.871457	-0.843554	-0.767539	-0.436472	-0.587578	-1.08092	-1.37123	-1.16946	-1.18314	IV - Nuclear periphery	E9Q1P8	IRF2BP2
-1.41753	-1.25535	-0.701783	0.590635	0.642304	0.5168	1.89591	1.76453	1.78849	-0.486837	-0.390068	-0.242282	-0.239364	-0.158696	-0.27966	-0.742649	-0.673697	-0.610759	IV - Nuclear periphery	Q8K3X4	IRF2BPL
1.06099	1.02742	1.16484	1.19609	0.838096	0.933123	-0.661633	-0.934746		-0.208957	-0.974024	0.0169247	-1.48531			-0.956373	-1.01644		VIII - Cytoplasm	P70671	IRF3
0.607893	0.666348	0.797544	0.563822	0.671062	0.661055	-1.17237	-1.21921	-1.57615										V - Plasma membrane	Q9DCB8	ISCA2
0.840973	0.963722	1.05907	0.719662	0.706538	0.781012	-0.881501	-0.763558	-0.684995		-1.49225					-1.24868			VIII - Cytoplasm	Q9D7P6	ISCU
-2.13775	-2.07179	-2.04094	-0.120516	-0.156221	-0.147537	0.328184	0.403734	0.291234	0.588834	0.592409	0.636047	0.648569	0.657448	0.591184	0.644129	0.663864	0.629124	II - Chromatin I	Q3U1G5	ISG20L2
0.816833	0.90703	0.943084	0.572982	0.684779	0.627008	-0.399838	-0.267292	-0.417857			-1.82076	-1.64596						VIII - Cytoplasm	Q91V64	ISOC1
0.953211	0.881004	1.05513	0.336545	0.275087	0.325815	-1.166	-1.39112	-1.26967										V - Plasma membrane	P85094	ISOC2A
1.53657	1.63279	1.64568	0.932836	0.926712	1.08931	-0.219565	-0.0822649	-0.10722	-0.671618	-0.817803	-0.666269	-1.06216	-0.780171	-0.510137	-1.00644	-1.00836	-0.831893	VIII - Cytoplasm	Q9CX00	IST1
-1.71016	-1.86996	-1.87235	-0.333265	-0.437987	-0.124993	-0.0655981	-0.136065	-0.43433	0.883905	1.08386	1.12682	0.924225	0.986045	1.08938	0.324116	0.144503	0.421864	II - Chromatin I	Q69ZQ2	ISY1
1.38377	1.40151	1.37259	0.578027	0.520205	0.44156	-1.88295	-1.81934	-1.53259	-0.0390343	-0.178441	-0.17744	-0.04319	-0.126913	0.218911	-0.276747		0.160081	V - Plasma membrane	Q9JHU9	ISYNA1
1.18875	1.09839	1.04686	1.222	0.843312	1.03246	0.65225	0.908079	0.516992	-1.09273	-1.22858	-1.19438	-0.745113	-0.985493	-0.536965	-0.905936	-1.10397	-0.715926	VII - Ribosomes	Q8C863	ITCH
1.52551	1.60325	1.66878	1.07376	1.15259	1.07763	-0.748709	-0.858851	-0.934685	-0.598129	-0.590887	-0.590906	-0.545422	-0.531273	-0.500647	-0.719359	-0.739759	-0.742888	VIII - Cytoplasm	Q61739	ITGA6
			-1.2094	-1.08252	-1.08303		-1.9048		0.788728	0.69455	0.655049	0.630956	0.617644	0.779615	0.665473		0.447733	III - Chromatin II	B8JK39	ITGA9
1.18293	1.11545	1.25394	1.52704	1.52189	1.54471	-0.89561	-0.746743	-0.671284	-0.630524	-0.727287	-0.688666	-0.897478	-0.789352	-0.539351	-0.487317	-0.595045	-0.477304	VIII - Cytoplasm	P43406	ITGAV
1.472	1.4407	1.5457	1.18021	1.27837	1.26952	-0.858572	-0.745747	-0.86244	-0.611574	-0.728833	-0.551472	-0.577863	-0.525697	-0.566896	-0.713416	-0.723488	-0.720501	VIII - Cytoplasm	P09055	ITGB1
-2.09839	-2.0025	-2.17012	-0.088734	0.0942776	-0.288463	0.492677	0.520763	0.162149	0.604504	0.622954	0.683896	0.584415	0.562034	0.673998	0.541964	0.536634	0.567938	II - Chromatin I	Q9CQ82	ITGB3BP
-1.38877	-1.42834	-1.44609								0.743199	0.795739		0.907743	0.687452	0.272659	0.336563	0.519843	II - Chromatin I	Q9Z0T9	ITGB6
1.12823	1.148	1.20558	1.19662	1.20462	1.23483	-0.124263	-0.138737	-0.182205	-0.961048	-0.926139	-0.71388		-0.895981		-1.11792	-1.12747	-0.930239	VIII - Cytoplasm	Q9D892	ITPA
1.52695	1.4724	1.65656	1.27052	0.716212	1.44609	-0.704384	-0.669374	-0.527289	-0.615411	-0.656567	-0.830958	-0.715417	-0.700843	-0.629458	-0.62028	-0.597686	-0.821067	VIII - Cytoplasm	Q8BYN3	ITPK1
-0.891681	-0.563095	-1.14914	-1.38303	-1.18257	-1.72479	-0.736995	-0.387039	-0.177742	1.12636	0.993521	1.00807	0.863296	0.813358	0.884155	0.844522	0.817347	0.845448	II - Chromatin I	"P11881;P11881-2;P11881-3;P11881-4;P11881-5;P11881-6;P11881-7;P11881-8"	ITPR1 (isof.)
1.3157	1.20171	1.22319	-1.26486	-1.25947	-1.23467	-1.41625	-1.27297	-1.41027	0.292635	0.357689	0.313757	0.4882	0.432337	0.543341	0.460127	0.579005	0.65081	III - Chromatin II	Q9Z329	ITPR2
-1.23352	-1.23489	-1.26961	-1.3753	-1.43519	-1.65139	0.680692	0.759937	0.754409	0.714508	0.66854	0.76631	0.546701	0.587099	0.602963	0.724912	0.744789	0.649038	II - Chromatin I	P70227	ITPR3
-1.60064	-0.983866	-0.891807	-1.14461	-1.06257	-1.105	-0.40246	-0.299405	-0.880487	1.15685	0.990984	0.953317	0.958387	1.04393	0.982582	0.591967	0.871976	0.820866	II - Chromatin I	Q922B9	ITPRID2
1.16232	1.14447	1.09373	1.10265	1.07572	1.16045	0.683246	0.503778	0.576732	-1.33894	-0.937431	-1.00019	-0.683888	-0.708586	-0.941897	-1.15174	-0.87838	-0.862056	VII - Ribosomes	Q9Z0R4	ITSN1
-1.71707	-2.01997	-1.70993	1.31923	1.31301	1.26499	0.813038	0.780369	0.62407	0.0877777	-0.0153724	-0.0297372	0.0884845	-0.0563662	0.155775	-0.216249	-0.343276	-0.338782	I - Nucleoplasm	Q9Z0R6	ITSN2
1.19255	1.20806	1.22212	0.215195	0.123995	0.259507				-1.0181			-0.956337		-1.02296	-1.22403			IX - Mitochondria	Q9JHI5	IVD
1.44572	1.43136	1.49489	1.22081	1.21108	1.26916	-0.566116	-0.503194	-0.784604	-0.8979	-0.760357	-0.918192	-0.763242	-0.762475	-0.428285	-0.866058	-0.0903176	-0.732286	VIII - Cytoplasm	Q920Q8	IVNS1ABP
-2.37762	-2.04309	-1.9673	0.162982	0.276747	0.496638	0.610235	0.955179	0.668921	0.381602	0.283874	0.196071	0.331092	0.315735	0.358678	0.40802	0.532112	0.410122	I - Nucleoplasm	Q8C1D8	IWS1
		-1.39118	-1.17343	-1.23459		-1.09626	-0.738286	-0.924758	0.429922		0.829911	0.892048	0.885442	0.821702	0.940276	0.853205	0.905996	III - Chromatin II	Q9DCX8	IYD
-1.93553	-2.51268	-1.69739	-0.191053	-0.272989	-0.205585	0.449613	0.482214	0.570148	0.56142	0.573272	0.562142	0.598579	0.625968	0.599088	0.564961	0.568491	0.659338	II - Chromatin I	Q6ZPI0	JADE1
0.175334	0.318109	0.20631	0.434711	0.71727	0.734439	1.63558	1.80566	1.59498	-0.837093	-0.997178	-0.58761	-0.370235	-1.14211	-0.712999	-1.09408	-0.669714	-1.21137	IV - Nuclear periphery	Q6IE82	JADE3
1.16735	0.802336	1.6527	0.54137	0.610583	0.539903	1.26809	0.515054	0.990321	-0.369452	-0.666356	-0.543914	-1.04889	-0.998698	-0.550233	-1.26502	-1.12858	-1.51657	VII - Ribosomes	Q5XKN4	JAGN1
-0.100063	0.226893	0.103384	1.16347	1.03209	1.10862	-2.16699	-2.07177	-1.85015	0.297117	-0.00514389	0.371633	0.173627	0.2756	0.360434	0.318428	0.464975	0.297864	V - Plasma membrane	"Q62137;Q62137-2"	JAK3
1.48592	1.57506	1.6477	0.911175	0.944836	0.918317	0.136391	0.10842	-0.080606	-1.16455	-0.864969	-0.982625	-0.697347	-0.595	-0.428943	-1.10232	-1.05271	-0.758739	IX - Mitochondria	Q9JI59	JAM2
-1.81897	-2.08225	-1.79949	-0.184366	-0.166905	-0.243996	-0.289405	-0.278234	-0.316594	0.826432	0.822954	0.812228	0.753013	0.754806	0.796489	0.797782	0.792613	0.823899	II - Chromatin I	Q62315	JARID2
-2.25452	-2.61918	-1.44459	0.591298	0.59932	0.736949	0.163703	0.366375	0.324464	0.482394	0.483887	0.456513	0.431258	0.432245	0.379373	0.296309	0.226676	0.34753	I - Nucleoplasm	Q69ZK6	JMJD1C
1.81332	1.77941	1.80306	0.192862	0.421779	0.234637	-0.841282	-0.754882	-0.553352	-0.0941685	-0.419949	-1.44774	-0.602299		-0.495644	-0.432496	-0.603256		VI - Golgi+vesicles	"Q9ERI5;Q9ERI5-2"	JMJD6
0.790933	0.67696	0.787312	0.690347	0.883002	0.814062	-0.783278	-0.358788	-0.30986					-2.06906	-1.12163				VIII - Cytoplasm	"Q9QXM1;Q9QXM1-3"	JMY
0.818649	0.776551	0.94762	0.424684	0.514148	0.457453	-1.35504	-1.29043	-1.29363										V - Plasma membrane	P97825	JPT1
1.15165	1.16919	1.20069	1.03706	1.06447	1.04136	-0.168305	-0.165839	-0.154423	-1.29033	-0.885325	-0.840904	-1.04117	-0.991225			-1.1269		VIII - Cytoplasm	Q6PGH2	JPT2
0.736765	0.577508	0.446737	0.996001	0.768412	0.996346	1.28993	1.32286	1.19561	-0.890005	-0.673261	-0.476461	-1.23429	-0.71531	-1.20621	-1.08707	-1.38781	-0.659762	IV - Nuclear periphery	P15066	JUND
-2.05052	-2.10854	-1.67254	-0.478344	-0.163382	-0.181272	0.0224883	-0.131632	0.151386	0.726858	1.04831	0.959648	0.787515	0.853277	0.787929	0.529113	0.422769	0.496937	II - Chromatin I	E9Q238	KANK1
1.14669	1.07846	1.26916	0.0555356	0.143468	0.431384	1.05645	1.12118	1.12385	-0.541054	-0.39568	-0.65459	-0.460684	-0.726258	-0.0753366	-1.62539	-0.995395	-1.95179	VII - Ribosomes	Q9Z1P7	KANK3
-2.0206	-1.44825	-2.16175	-1.13398	-0.127437	-0.172424	0.33595	0.343778	0.173828	0.631007	0.670041	0.668298	0.592982	0.948518	1.01379	0.512928	0.465934	0.707387	II - Chromatin I	Q80TG1	KANSL1
-1.44437	-2.22175	-2.25252	0.674227	0.694476	0.461433	1.13748	1.1784	0.968575	0.208705	0.233229	0.0200793	-0.0322077	0.030275	0.0985326	0.0543615	0.0628751	0.128194	I - Nucleoplasm	"Q8BQR4;Q8BQR4-2"	KANSL2
-2.2526	-1.57905	-2.36255	0.363134	0.339783	0.236199	1.13776	0.831015	0.843726	0.328663	-0.00711978	0.0896921	0.366868	0.3394	0.466193	0.345955	0.166432	0.346498	I - Nucleoplasm	A2RSY1-2	KANSL3
1.63126	1.62994	1.66526	1.01047	0.955142	0.94069	-0.139107	-0.229296	-0.136702	-0.772608	-0.730356	-0.773749	-0.792632	-0.797041	-0.776768	-0.931865	-0.86687	-0.885762	VIII - Cytoplasm	Q99MN1	KARS1
	-3.53612	-1.30966	0.0739395	0.199264	0.268675	0.42518	0.482036	0.571527	0.407689	0.354423	0.361992	0.278968	0.379185	0.319586	0.219163	0.222382	0.28177	I - Nucleoplasm	"Q8CHK4;Q8CHK4-3"	KAT5
-2.21795		-2.5655	-0.596516	-0.341898	-0.496519	0.155125	0.10102	0.191833	0.607226	0.604918	0.64889	0.632936	0.64409	0.669037	0.711714	0.629091	0.622504	II - Chromatin I	Q8BRB7	KAT6B
-1.58292	-2.60195	-2.03051	0.211776	0.0615248	0.012632	0.844025	0.981785	0.788755	0.354212	0.297703	0.307297	0.294761	0.340891	0.385963	0.45678	0.439963	0.437308	I - Nucleoplasm	"Q5SVQ0;Q5SVQ0-3"	KAT7
-0.704955	-0.631194	-0.761598	1.06419	1.02733	1.03969	1.71066	1.58071	1.56405	-0.381347	-0.620315	-0.247425	-0.681407	-1.11512	-0.560109	-0.831806	-0.61071	-0.840639	IV - Nuclear periphery	Q9D1P2	KAT8
1.33221	1.17756	1.34186	1.29508	1.28352	1.23569	0.126621	0.0670355	0.121628	-0.772438	-0.973657	-0.974682	-0.962398	-0.906023	-0.849826	-0.839268	-0.723448	-0.979467	VIII - Cytoplasm	Q9WV86	KATNA1
1.47104	1.42661	1.53152	1.23558	1.14776	1.18626	-0.302676	-0.218651	-0.20296	-0.722562	-0.692044	-0.730996	-0.773103	-0.997275	-0.785682	-0.898936	-1.02334	-0.650547	VIII - Cytoplasm	Q8BG40	KATNB1
1.82821	1.91763	1.73567	0.5615	0.534939	0.418944	-1.13049	-1.10312	-1.53346	-0.528804	-0.306103	-0.402194	-0.186489	-0.254041	-0.150108	-0.528352	-0.321452	-0.552291	VI - Golgi+vesicles	Q9CWJ3	KATNBL1
1.82156	1.7129	1.90357	0.754595	0.0365156	0.198434		-0.721248		-0.946614	-0.70707	-0.725541	-0.587531	-0.480552	-0.220756	-0.820165	-0.735853	-0.482243	VI - Golgi+vesicles	Q8BNW9	KBTBD11
1.8695	1.6815	1.80281	0.534769	1.03027	0.430949	-0.159583	-0.797487	0.173668	-0.843906	-0.964613	-0.735785	-0.467331	-0.483822	-0.764037	-0.5504	-1.13973	-0.616775	IX - Mitochondria	Q3UQV5	KBTBD8
1.20492	1.13512	1.38207	1.07977	0.596134	1.09654	-0.596551	-1.1991	-0.697089	-0.819366	-0.827385			-0.50579			-1.03545	-0.813825	VIII - Cytoplasm	"Q80UY2;Q80UY2-2"	KCMF1
			-1.79816	-1.71414	-1.51908	-0.232483	-0.349818	-0.518037	0.565768	0.968993	1.15073	0.608719	1.02979	0.795766	0.556366	0.14078	0.314814	III - Chromatin II	Q8JZN3	KCNJ14
0.796137	0.933312	0.809749	0.400644	0.494073	0.47902					-1.5646	-1.17227			-1.17607				VII - Ribosomes	"F6YU65;Q8BUW1"	KCNK10
-1.42781	-0.451817		0.522926	0.879044	1.15806	1.59632	1.5429	1.55837	-0.533474	-0.425819	-0.61318	-0.640126	-0.473583	-1.21536	-0.710251	-0.744756	-0.0214448	IV - Nuclear periphery	Q8BFX3	KCTD3
1.28155	1.20117	1.52598	0.79266	0.636123	0.86003	0.772666	0.664328	0.547668	-0.7921	-0.658578	-0.589427	-0.719501	-0.529439	-1.15353	-1.30462	-1.37478	-1.16021	VII - Ribosomes	Q8VC57	KCTD5
-0.84926	-2.70351	-2.20361	0.017542	0.0193603	0.0250598	-0.14263	-0.0646968	-0.106318	0.755623	0.555187	0.585305	0.677434	0.710685	0.76958	0.562953	0.612029	0.779264	II - Chromatin I	Q6P1G2	KDM2B
0.891532	1.00664	0.962338	0.961554	0.938918	0.899965	1.05135	0.997114	1.01897	-0.971326	-0.848845	-0.967682	-0.92457	-0.877488	-1.03099	-1.02333	-0.994214	-1.08994	VII - Ribosomes	Q6PCM1	KDM3A
1.5401	1.55787	1.6629	0.91237	0.947302	0.939346	0.0404958	0.168815	-0.0198982	-0.749496	-0.710815	-0.720891	-0.832765	-0.842419	-0.922961	-1.01615	-0.905521	-1.04829	IX - Mitochondria	Q6ZPY7	KDM3B
1.9721	1.91562	2.31539	0.161006	0.184271	0.202707	-0.611937	-0.665139	-0.842258	-0.481085	-0.390751	-0.401731	-0.654414	-0.529624	-0.598808	-0.611791	-0.45371	-0.509849	VI - Golgi+vesicles	B9EKS2	KDM3B (isof.)
1.00017	1.15734	1.10457	1.28395	1.27312	1.16857	0.518035	0.179725	0.478139	-0.788416	-0.776312	-1.10882	-0.20256	-1.03645	-0.717917	-1.16772	-1.30586	-1.05957	VII - Ribosomes	Q8BW72	KDM4A
0.298928	0.213998	0.205354	0.815865	0.931637	0.942792	1.54449	1.48262	1.55376	-0.862768	-0.767006	-0.919476	-0.741501	-0.686541	-0.901823	-1.14127	-1.25732	-0.711729	IV - Nuclear periphery	Q8VCD7	KDM4C
-2.58616	-2.2599	-0.780506	-0.441936	-0.418959	-0.42683	0.718714	0.72015	0.61856	0.494434	0.541488	0.523851	0.541772	0.541824	0.534222	0.563265	0.552703	0.563308	II - Chromatin I	Q80Y84	KDM5B
1.42866	1.41998	1.79947	1.1385	1.03707	0.892006	0.0250815	-0.404994	0.0501485	-1.01039	-0.638769	-1.13733	-0.558449	-0.666574	-0.888473	-0.727873	-0.994774	-0.763288	VIII - Cytoplasm	"P41230;P41230-2"	KDM5C
-1.99797	-1.65091	-1.83859	-0.742982	-0.47896	-0.538221	-0.0566589	0.0616642	0.0179313	0.784818	0.88173	0.866924	0.820044	0.817732	0.748625	0.762691	0.827737	0.714397	II - Chromatin I	O70546	KDM6A
		-1.02371	-1.16874	-1.99642	-1.9927	-0.0536913	-0.0973811	-0.099015	0.698156	0.732117	0.69301	0.751603	0.76188	0.734608	0.671409	0.653389	0.735487	II - Chromatin I	Q5NCY0	KDM6B
1.05926	0.531262	0.762245	0.381771	0.710419	0.468774	-1.34486	-1.41924	-1.14963										V - Plasma membrane	Q6GV12	KDSR
0.718091	0.841809	0.872991	0.944229	0.997671	0.994984	0.983314	0.858047	0.880727	-1.33149		-1.23864	-0.833574	-1.3141	-0.713322	-0.775773	-0.797829	-1.08714	VII - Ribosomes	Q3TCX3	KHDC4
-1.82926	-2.17273	-1.8276	-0.380168	-0.386637	-0.358864	0.0562673	0.0971119	0.00356464	0.756385	0.809646	0.858394	0.73497	0.72324	0.775743	0.716199	0.684311	0.739433	II - Chromatin I	Q60749	KHDRBS1
	-2.90104		-0.860678	-0.71025	-0.96311	-0.342276	-0.156262	-0.215007	0.599671	0.724278	0.678359	0.724989	0.725894	0.737877	0.602578	0.699491	0.655482	II - Chromatin I	Q9R226	KHDRBS3
1.47408	1.53909	1.39788	-0.392218	-0.210872	-0.14971	0.684136	0.826871	0.539058	-0.84201	-0.919166	-1.29388	-1.27567	-0.82473	-0.552858				IX - Mitochondria	Q80U38	KHNYN
1.43464	1.47133	1.66882	0.676144	0.721052	0.665403	0.580218	0.531642	0.523423	-0.856964	-0.819814	-0.82653	-0.897684	-0.883827	-0.864515	-1.04205	-1.08054	-1.00075	IX - Mitochondria	Q3U0V1	KHSRP
0.703735	0.51704	0.824063	0.340054	-0.654809	0.618356	-2.81444	-1.38073	-1.70775	0.231688	0.365215	0.545174	0.520035	0.894703	0.48297	0.101423	0.164875	0.248407	V - Plasma membrane	Q5SYL3	KIAA0100
			1.74571	1.3749		0.691243		1.25239	0.167808	-0.348702	-0.568042	-1.30312	-0.37352	-0.520706	0.0837496	-1.05656	-1.14515	IV - Nuclear periphery	Q80U59	KIAA0232
1.35687	1.22679	1.37232	0.666698	0.446939	0.597835	0.958187	0.792213	1.03057	-0.951627	-0.901298	-0.990294	-0.678783	-0.864918	-0.74383	-1.14682	-0.965109	-1.20574	VII - Ribosomes	A2A7S8-2	KIAA1522
0.423413	0.498277	0.595482	0.613395	0.975887	0.836919	-1.35567	-1.33163	-1.25608										V - Plasma membrane	Q9EQW7	KIF13A
1.62652	1.61423	1.67028	1.05767	1.08886	1.04035	-0.547299	-0.476701	-0.537119	-0.709062	-0.767264	-0.720317	-0.70128	-0.688923	-0.709585	-0.79624	-0.72193	-0.722187	VIII - Cytoplasm	A0A286YCV9	KIF13B
-1.79636	-1.95326	-1.79025	0.0554945	-0.0808507	-0.0308446	-0.390524	-0.659115	-0.56026	0.784052	0.79253	0.909151	0.697086	0.7282	0.826758	0.937195	0.660592	0.870408	II - Chromatin I	L0N7N1	KIF14
1.34578	1.33437	1.33688	1.30538	1.32211	1.37582	-1.14147	-1.09007	-1.17811	-0.419493	-0.618201	-0.517009	-0.453764	-0.563971	-0.478212	-0.472006	-0.590276	-0.497753	VIII - Cytoplasm	Q6P9L6	KIF15
-1.59315	-1.98259	-2.09679	0.0662594	0.187339	0.366521	-0.577762	-0.654325	-0.425553	0.709336	0.72566	0.795239	0.799745	0.7295	0.675496	0.727512	0.753214	0.794351	II - Chromatin I	Q91WD7	KIF18A
			-1.22915	-1.47965	-1.61285	-0.893434	-1.01664	-0.68627	0.755996	0.760526	0.581875	0.84924	0.915926	0.85314	0.762703	0.757007	0.681577	III - Chromatin II	Q6PFD6	KIF18B
1.65749	1.62951	1.69571	0.648457	0.770817	1.06894	-1.01564	-1.12723	-1.45641	-0.82362	-0.114285	-0.160377	-0.418128	-0.238803	-0.330371	-0.628585	-0.67434	-0.483133	VI - Golgi+vesicles	Q60575-2	KIF1B
-1.88806	-2.3292	-1.61418	-0.221637	-0.138082	-0.0754526	-0.167458	-0.274692	-0.133808	0.730083	0.734849	0.738079	0.769522	0.756894	0.731322	0.799464	0.776375	0.805985	II - Chromatin I	P97329	KIF20A
-2.16702	-2.18976	-1.8097	-0.174656	-0.206497	-0.118846	0.225665	0.243329	0.207299	0.599993	0.676176	0.692188	0.674639	0.678832	0.637448	0.670574	0.675115	0.685219	II - Chromatin I	"Q80WE4;Q80WE4-3"	KIF20B
			-1.65885	-1.52663	-1.33654	-0.74826	-0.717571	-0.866345	0.740132	0.837886	0.715674	0.845933	0.77662	0.782817	0.681557	0.560534	0.913039	III - Chromatin II	A0A286YCY3	KIF20B (isof.)
1.16455	1.04009	1.01085	0.0293449	-0.612864	-0.0153626		-2.44617	-1.65617	0.150217	0.995528		0.201855		0.0250716	0.353183	-0.457887	0.217774	V - Plasma membrane	Q9QXL1	KIF21B
-1.82838	-1.82276	-1.80946	-0.391589	-0.459142	-0.513496	-0.180161	-0.186848	-0.312647	0.876153	0.856541	0.864187	0.813685	0.853919	0.853094	0.770042	0.797519	0.819343	II - Chromatin I	Q3V300	KIF22
-1.47394	-1.57643	-1.90506	-0.557491	-0.730883	-0.796322	-0.323263	-0.253381	-0.303078	0.901252	0.903334	0.909001	0.873709	0.871575	0.893658	0.844373	0.862704	0.860245	II - Chromatin I	E9Q5G3	KIF23
1.67513	1.63907	1.52564	0.579649	0.832184	0.856922	0.222288	-0.153925	0.0130024	-0.960578	-0.758504	-0.18761	-0.579864	-0.286825	-1.56911	-0.841369	-1.32688	-0.679217	IX - Mitochondria	P28741	KIF3A
0.899392	0.864209	0.892132	0.991138	1.05029	0.967959	0.871983	0.945304	0.757533	-1.96187	-0.800139	-0.405259	-0.964215	-0.284426	-0.928	-1.19023	-0.826508	-0.879286	VII - Ribosomes	Q61771	KIF3B
-1.91385	-2.46264	-1.79731	0.517914	0.608892	0.654637	0.98499	0.95811	0.894422	0.12613	0.146501	0.220836	0.236759	0.215778	0.189533	0.182507	0.102605	0.134192	I - Nucleoplasm	P33174	KIF4
1.68301	1.67699	1.68418	-0.647017	-1.52472	-0.810204	-0.969047	-1.11211	-1.41218	-0.236134	0.581618	0.509291	0.313104	0.219006	0.264441	-0.278311	0.017008	0.0410883	III - Chromatin II	P33175	KIF5A
1.53875	1.54272	1.57562	1.08962	1.20821	1.21177	-0.500999	-0.611934	-0.537003	-0.698465	-0.71009	-0.742046	-0.641547	-0.737228	-0.703211	-0.838747	-0.721325	-0.724093	VIII - Cytoplasm	Q61768	KIF5B
0.955453	0.373246	0.799008	-0.921242	-2.01968	-1.60896		-1.24091	-1.48587	0.526526	0.692938	0.674117	0.546009	0.340089	0.648045	0.605555	0.630477	0.485194	III - Chromatin II	"B7ZNG0;B7ZNG0-2"	KIF7
1.16629	1.28991	1.2503	0.750219	0.743673	0.764243	-0.593858	-0.497482	-0.468213	-1.11438	-1.08634		-1.24661				-0.957752		VIII - Cytoplasm	Q6ZPU9	KIFBP
-1.63238	-1.46985	-1.73612	-0.701325	-0.722946	-0.842096	-0.306885	-0.32895	-0.281452	0.886517	0.873402	0.862283	0.898027	0.914319	0.945781	0.890084	0.876085	0.875514	II - Chromatin I	Q9QWT9	KIFC1
-2.15811	-0.91499	-0.976736	-1.02312	-1.31575	-0.605823	0.18463	-0.631203	-0.346997	0.89347	0.85746	1.00429	0.753063	0.684877	0.872578	1.05556	0.761282	0.905527	II - Chromatin I	"O35231;O35231-2"	KIFC3
-2.16979	-1.2183	-2.134	-0.07331	-0.192125	-0.387138	-0.321945	-0.430117	-0.226113	0.818315	0.75262	0.881226	0.822264	0.867248	0.782154	0.83277	0.6758	0.720435	II - Chromatin I	E9PUA5	KIFC5B
0.146658	0.326721	0.0843086	1.0128	1.11532	1.04052	1.43528	1.4091	1.47746	-0.848293	-0.965479	-0.942861	-0.789854	-0.908632	-0.714863	-0.894201	-1.0782	-0.905781	IV - Nuclear periphery	Q8K339	KIN
1.61862	1.67081	1.46692	-0.539447	-0.625461	-0.700855	-1.58995	-1.28551	-1.75437	0.0696725	-0.161051	0.194745	0.437255	0.351028	0.529536	0.175244	0.45902	-0.316204	III - Chromatin II	Q80W68	KIRREL1
1.55023	1.64031	1.70959	0.758962	0.808919	0.712245	0.192066	0.270443	0.295336	-0.915825	-0.817066	-0.77841	-0.978134	-0.945017	-0.823803	-0.912984	-0.965211	-0.801656	IX - Mitochondria	"P05532;P05532-2"	KIT
0.869694	0.884957	0.950451	0.769469	0.667656	0.806506	-1.0464	-1.13058	-1.06588		0.117322		0.00594524					-1.82915	V - Plasma membrane	O88447	KLC1
1.56252	1.58286	1.78207	0.782931	0.815608	0.952681	-1.30995	-1.10574	-1.31182	-0.409602	-0.925559	-0.65862	-0.450691	-0.340935	-0.244325	-0.330481	-0.128069	-0.262891	VI - Golgi+vesicles	O88448	KLC2
1.74675	1.70092	1.74387	0.155999	0.0204596	0.109737	-1.55304	-1.58098	-1.53406	-0.153688	-0.733265	-0.255624	0.16426	-0.0273119	0.218249	-0.090766	0.0502608	0.0182199	VI - Golgi+vesicles	"D3YXZ3;Q91YS4"	KLC2 (isof.)
1.68179	1.72367	1.67654	0.0964917	0.855249	0.1749				-0.679879	-1.03607	-0.77841	-0.474649	-0.492492	-0.590262	-0.938064	-0.746947	-0.471872	IX - Mitochondria	Q9DBS5	KLC4
-0.381169	-0.225534	-0.663982	-0.772957	-1.0078	-1.40745	-1.1473	-1.36255	-1.34801	0.814025	0.832703	0.843779	0.860632	1.04346	1.12889	0.930968	0.987369	0.874923	III - Chromatin II	Q9JJZ6	KLF13
-1.2747	-1.67838	-1.88457	-0.240611	-0.107951	-0.164098	-0.676343	-0.902538	-0.889361	0.941514	1.01336	0.915659	0.765427	0.892228	0.759545	0.812511	0.86018	0.858127	II - Chromatin I	Q60843	KLF2
-2.17864	-2.10924	-1.72934	0.973338	1.18105	1.16412	0.116871	0.15524	-0.34744	0.327857	0.328077	0.53301	0.173333	0.178326	0.415511	0.298711	0.246397	0.272817	I - Nucleoplasm	Q60980	KLF3
-2.0544	-1.74144	-2.23223	0.0386984	0.202469	0.467443	-0.102397	0.0634459	-0.644832	0.587124	0.750647	0.716056	0.589181	0.540094	0.600518	0.676054	0.81628	0.727283	II - Chromatin I	Q60793	KLF4
-1.50603	-2.11757	-1.90753	-0.195722	-0.392411	-0.10236	-0.307166	-0.413523	-0.38781	0.844795	0.766961	0.842051	0.828219	0.803091	0.89395	0.848639	0.731841	0.770576	II - Chromatin I	Q9Z0Z7	KLF5
-1.15071	-2.43553	-1.0718	-0.49607	-0.0723004	-0.106451	1.6085	1.60491	1.58884	0.435975	0.38823	0.266915	0.0428096	0.0723847	-0.0715778	-0.142328	-0.0139455	-0.447858	I - Nucleoplasm	Q8BLM0	KLF8
0.984016	1.08329	1.02592	0.982537	1.01009	1.02348	0.616905	0.535264	0.54085	-0.609778	-0.668088	-1.60961	-0.87951	-0.706841	-0.871408		-0.808593	-1.64851	VII - Ribosomes	Q921I2	KLHDC4
